DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2008-06-16	17463246	Saxena R	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463246	Genome-wide association analysis identifies loci for type 2 diabetes and triglyceride levels.	Type 2 diabetes	1,464 European ancestry cases, 1,467 European ancestry controls	5,065 European ancestry cases, 5,785 European ancestry controls, at least 18,129 cases and controls.	6p22.3	6	20661019	CDKAL1	CDKAL1			54901			rs7754840-C	rs7754840	0	7754840	intron_variant	0	0.31	4E-11	10.397940008672037		1.12	[1.08-1.16]	Affymetrix [386731]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000028	Genome-wide genotyping array
2008-06-16	17460697	Steinthorsdottir V	2007-04-26	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17460697	A variant in CDKAL1 influences insulin response and risk of type 2 diabetes.	Type 2 diabetes	1,399 European ancestry cases, 5,275 European ancestry controls	2,174 European ancestry cases, 7,287 European ancestry controls	6p22.3	6	20679478	CDKAL1	CDKAL1			54901			rs7756992-G	rs7756992	0	7756992	intron_variant	0	0.26	8E-9	8.096910013008056		1.2	[1.13-1.27]	Illumina [at least 313179]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000027	Genome-wide genotyping array
2008-06-16	17460697	Steinthorsdottir V	2007-04-26	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17460697	A variant in CDKAL1 influences insulin response and risk of type 2 diabetes.	Type 2 diabetes	1,399 European ancestry cases, 5,275 European ancestry controls	2,174 European ancestry cases, 7,287 European ancestry controls	10q25.2	10	112998590	TCF7L2	TCF7L2			6934			rs7903146-?	rs7903146	0	7903146	intron_variant	0	0.30	2E-10	9.698970004336019		1.38	[NR]	Illumina [at least 313179]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000027	Genome-wide genotyping array
2008-06-16	17460697	Steinthorsdottir V	2007-04-26	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17460697	A variant in CDKAL1 influences insulin response and risk of type 2 diabetes.	Type 2 diabetes	1,399 European ancestry cases, 5,275 European ancestry controls	2,174 European ancestry cases, 7,287 European ancestry controls	8q24.11	8	117172544	SLC30A8	LOC105375716, SLC30A8			105375716, 169026			rs13266634-C	rs13266634	0	13266634	missense_variant	0	0.67	3E-6	5.522878745280337		1.15	[1.08-1.22]	Illumina [at least 313179]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000027	Genome-wide genotyping array
2008-06-16	17463246	Saxena R	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463246	Genome-wide association analysis identifies loci for type 2 diabetes and triglyceride levels.	Type 2 diabetes	1,464 European ancestry cases, 1,467 European ancestry controls	5,065 European ancestry cases, 5,785 European ancestry controls, at least 18,129 cases and controls.	10q23.33	10	92703125	HHEX	HHEX - EXOC6	3087	54536		7474	123706	rs1111875-C	rs1111875	0	1111875	intergenic_variant	1	0.53	6E-10	9.221848749616356		1.13	[1.08-1.17]	Affymetrix [386731]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000028	Genome-wide genotyping array
2008-06-16	17463246	Saxena R	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463246	Genome-wide association analysis identifies loci for type 2 diabetes and triglyceride levels.	Type 2 diabetes	1,464 European ancestry cases, 1,467 European ancestry controls	5,065 European ancestry cases, 5,785 European ancestry controls, at least 18,129 cases and controls.	8q24.11	8	117172544	SLC30A8	LOC105375716, SLC30A8			105375716, 169026			rs13266634-C	rs13266634	0	13266634	missense_variant	0	0.65	5E-8	7.301029995663981		1.12	[1.07-1.16]	Affymetrix [386731]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000028	Genome-wide genotyping array
2008-06-16	17463246	Saxena R	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463246	Genome-wide association analysis identifies loci for type 2 diabetes and triglyceride levels.	Type 2 diabetes	1,464 European ancestry cases, 1,467 European ancestry controls	5,065 European ancestry cases, 5,785 European ancestry controls, at least 18,129 cases and controls.	3p25.2	3	12351626	PPARG	PPARG			5468			rs1801282-C	rs1801282	0	1801282	missense_variant	0	0.86	2E-6	5.698970004336019		1.14	[1.08-1.20]	Affymetrix [386731]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000028	Genome-wide genotyping array
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Type 2 diabetes	1,264 African American cases, 5,678 African American controls	503 African American cases, 1,656 African American controls	10q25.2	10	112994329	TCF7L2	TCF7L2			6934			rs7901695-?	rs7901695	0	7901695	intron_variant	0	0.45	1E-6	6.0	(T2D)	1.1947432	[1.11-1.28]	Affymetrix [~ 2740000] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000976	Genome-wide genotyping array
2015-05-13	21347282	Lettre G	2011-02-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Type 2 diabetes	1,264 African American cases, 5,678 African American controls	503 African American cases, 1,656 African American controls	2q24.3	2	164893880	intergenic	RNA5SP110 - RNA5SP111	100873380	100873381		35334	1797	rs13424957-?	rs13424957	0	13424957	intron_variant	1	0.81	3E-6	5.522878745280337	(T2D)	1.242236	[1.14-1.36]	Affymetrix [~ 2740000] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000976	Genome-wide genotyping array
2009-04-03	18711367	Yasuda K	2008-08-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18711367	Variants in KCNQ1 are associated with susceptibility to type 2 diabetes mellitus.	Type 2 diabetes	187 Japanese ancestry cases, 1,504 Japanese ancestry controls	6,552 East Asian ancestry cases, 6,621 East Asian ancestry controls, 2,830 European ancestry cases, 3,740 European ancestry controls	11p15.4	11	2818521	KCNQ1	KCNQ1			3784			rs2237892-C	rs2237892	0	2237892	intron_variant	0	0.61	2E-42	41.69897000433602		1.45	[1.34-1.47]	NR [82343]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000219	Genome-wide genotyping array
2008-06-16	17463248	Scott LJ	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463248	A genome-wide association study of type 2 diabetes in Finns detects multiple susceptibility variants.	Type 2 diabetes	1,161 European ancestry cases, 1,174 European ancestry controls	1,215 European ancestry cases, 1,258 European ancestry controls	11p12	11	41893816	intergenic	LOC105376639 - LOC101928591	105376639	101928591		18031	107906	rs9300039-C	rs9300039	0	9300039	intergenic_variant	1	0.89	6E-8	7.221848749616356		1.48	[1.28-1.71]	Illumina [315635]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000024	Genome-wide genotyping array
2008-06-16	17463248	Scott LJ	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463248	A genome-wide association study of type 2 diabetes in Finns detects multiple susceptibility variants.	Type 2 diabetes	1,161 European ancestry cases, 1,174 European ancestry controls	1,215 European ancestry cases, 1,258 European ancestry controls	10q25.2	10	112998590	TCF7L2	TCF7L2			6934			rs7903146-T	rs7903146	0	7903146	intron_variant	0	0.18	1E-8	8.0		1.34	[1.21-1.49]	Illumina [315635]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000024	Genome-wide genotyping array
2008-06-16	17463246	Saxena R	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463246	Genome-wide association analysis identifies loci for type 2 diabetes and triglyceride levels.	Type 2 diabetes	1,464 European ancestry cases, 1,467 European ancestry controls	5,065 European ancestry cases, 5,785 European ancestry controls, at least 18,129 cases and controls.	9p21.3	9	22134095	CDKN2A, CDKN2B	CDKN2B-AS1 - DMRTA1	100048912	63951		12998	312746	rs10811661-T	rs10811661	0	10811661	intergenic_variant	1	0.83	8E-15	14.096910013008056		1.2	[1.14-1.25]	Affymetrix [386731]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000028	Genome-wide genotyping array
2008-06-16	17463246	Saxena R	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463246	Genome-wide association analysis identifies loci for type 2 diabetes and triglyceride levels.	Type 2 diabetes	1,464 European ancestry cases, 1,467 European ancestry controls	5,065 European ancestry cases, 5,785 European ancestry controls, at least 18,129 cases and controls.	3q27.2	3	185793899	IGF2BP2	IGF2BP2			10644			rs4402960-T	rs4402960	0	4402960	intron_variant	0	0.29	9E-16	15.045757490560675		1.14	[1.11-1.18]	Affymetrix [386731]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000028	Genome-wide genotyping array
2008-06-16	17463246	Saxena R	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463246	Genome-wide association analysis identifies loci for type 2 diabetes and triglyceride levels.	Type 2 diabetes	1,464 European ancestry cases, 1,467 European ancestry controls	5,065 European ancestry cases, 5,785 European ancestry controls, at least 18,129 cases and controls.	10q25.2	10	112998590	TCF7L2	TCF7L2			6934			rs7903146-T	rs7903146	0	7903146	intron_variant	0	0.26	1E-48	48.0		1.37	[1.31-1.43]	Affymetrix [386731]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000028	Genome-wide genotyping array
2008-06-16	17463246	Saxena R	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463246	Genome-wide association analysis identifies loci for type 2 diabetes and triglyceride levels.	Type 2 diabetes	1,464 European ancestry cases, 1,467 European ancestry controls	5,065 European ancestry cases, 5,785 European ancestry controls, at least 18,129 cases and controls.	11p15.1	11	17388025	KCNJ11	KCNJ11			3767			rs5219-T	rs5219	0	5219	missense_variant	0	0.47	7E-11	10.154901959985743		1.14	[1.10-1.19]	Affymetrix [386731]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000028	Genome-wide genotyping array
2008-06-16	17463248	Scott LJ	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463248	A genome-wide association study of type 2 diabetes in Finns detects multiple susceptibility variants.	Type 2 diabetes	1,161 European ancestry cases, 1,174 European ancestry controls	1,215 European ancestry cases, 1,258 European ancestry controls	3q27.2	3	185793899	IGF2BP2	IGF2BP2			10644			rs4402960-T	rs4402960	0	4402960	intron_variant	0	0.30	9E-16	15.045757490560675	(DGI+FUSION+WTCCC)	1.14	[1.11-1.18]	Illumina [315635]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000024	Genome-wide genotyping array
2008-06-16	17463248	Scott LJ	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463248	A genome-wide association study of type 2 diabetes in Finns detects multiple susceptibility variants.	Type 2 diabetes	1,161 European ancestry cases, 1,174 European ancestry controls	1,215 European ancestry cases, 1,258 European ancestry controls	6p22.3	6	20661019	CDKAL1	CDKAL1			54901			rs7754840-C	rs7754840	0	7754840	intron_variant	0	0.36	4E-11	10.397940008672037	(DGI+FUSION+WTCCC)	1.12	[1.08-1.16]	Illumina [315635]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000024	Genome-wide genotyping array
2008-06-16	17463248	Scott LJ	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463248	A genome-wide association study of type 2 diabetes in Finns detects multiple susceptibility variants.	Type 2 diabetes	1,161 European ancestry cases, 1,174 European ancestry controls	1,215 European ancestry cases, 1,258 European ancestry controls	9p21.3	9	22134095	CDKN2A, CDKN2B	CDKN2B-AS1 - DMRTA1	100048912	63951		12998	312746	rs10811661-T	rs10811661	0	10811661	intergenic_variant	1	0.85	8E-15	14.096910013008056	(DGI+FUSION+WTCCC)	1.2	[1.14-1.25]	Illumina [315635]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000024	Genome-wide genotyping array
2008-06-16	17463248	Scott LJ	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463248	A genome-wide association study of type 2 diabetes in Finns detects multiple susceptibility variants.	Type 2 diabetes	1,161 European ancestry cases, 1,174 European ancestry controls	1,215 European ancestry cases, 1,258 European ancestry controls	16q12.2	16	53782363	FTO	FTO			79068			rs8050136-A	rs8050136	0	8050136	intron_variant	0	0.38	1E-12	12.0	(DGI+FUSION+WTCCC)	1.17	[1.12-1.22]	Illumina [315635]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000024	Genome-wide genotyping array
2008-06-16	17463248	Scott LJ	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463248	A genome-wide association study of type 2 diabetes in Finns detects multiple susceptibility variants.	Type 2 diabetes	1,161 European ancestry cases, 1,174 European ancestry controls	1,215 European ancestry cases, 1,258 European ancestry controls	3p25.2	3	12351626	PPARG	PPARG			5468			rs1801282-C	rs1801282	0	1801282	missense_variant	0	0.82	2E-6	5.698970004336019	(DGI+FUSION+WTCCC)	1.14	[1.08-1.20]	Illumina [315635]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000024	Genome-wide genotyping array
2008-06-16	17463248	Scott LJ	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463248	A genome-wide association study of type 2 diabetes in Finns detects multiple susceptibility variants.	Type 2 diabetes	1,161 European ancestry cases, 1,174 European ancestry controls	1,215 European ancestry cases, 1,258 European ancestry controls	8q24.11	8	117172544	SLC30A8	LOC105375716, SLC30A8			105375716, 169026			rs13266634-C	rs13266634	0	13266634	missense_variant	0	0.61	5E-8	7.301029995663981	(DGI+FUSION+WTCCC)	1.12	[1.07-1.16]	Illumina [315635]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000024	Genome-wide genotyping array
2008-06-16	17463248	Scott LJ	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463248	A genome-wide association study of type 2 diabetes in Finns detects multiple susceptibility variants.	Type 2 diabetes	1,161 European ancestry cases, 1,174 European ancestry controls	1,215 European ancestry cases, 1,258 European ancestry controls	10q23.33	10	92703125	HHEX	HHEX - EXOC6	3087	54536		7474	123706	rs1111875-C	rs1111875	0	1111875	intergenic_variant	1	0.52	6E-10	9.221848749616356	(DGI+FUSION+WTCCC)	1.13	[1.09-1.17]	Illumina [315635]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000024	Genome-wide genotyping array
2008-06-16	17463248	Scott LJ	2007-04-26	Science	www.ncbi.nlm.nih.gov/pubmed/17463248	A genome-wide association study of type 2 diabetes in Finns detects multiple susceptibility variants.	Type 2 diabetes	1,161 European ancestry cases, 1,174 European ancestry controls	1,215 European ancestry cases, 1,258 European ancestry controls	11p15.1	11	17388025	KCNJ11	KCNJ11			3767			rs5219-T	rs5219	0	5219	missense_variant	0	0.46	7E-11	10.154901959985743	(DGI+FUSION+WTCCC)	1.14	[1.10-1.19]	Illumina [315635]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST000024	Genome-wide genotyping array
2009-09-29	19734900	Rung J	2009-09-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19734900	Genetic variant near IRS1 is associated with type 2 diabetes, insulin resistance and hyperinsulinemia.	Type 2 diabetes and other traits	679 European ancestry cases, 697 European ancestry controls	5,579 European ancestry cases, 7,096 European ancestry controls	2q36.3	2	226229029	LOC64673, IRS1	LOC646736 - LOC105373915	646736	105373915		48967	225753	rs2943641-C	rs2943641	0	2943641	intergenic_variant	1	0.63	9E-12	11.045757490560675		1.19	[1.13-1.25]	Illumina [392365]	N	type II diabetes mellitus, autoantibody measurement	http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0004866	GCST000478	Genome-wide genotyping array
2009-09-29	19734900	Rung J	2009-09-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19734900	Genetic variant near IRS1 is associated with type 2 diabetes, insulin resistance and hyperinsulinemia.	Type 2 diabetes and other traits	679 European ancestry cases, 697 European ancestry controls	5,579 European ancestry cases, 7,096 European ancestry controls	4p16.1	4	6268329	PPP2R2C, WFS1	WFS1			7466			rs4689388-T	rs4689388	0	4689388	intergenic_variant	0	0.57	1E-8	8.0		1.16	[1.10-1.21]	Illumina [392365]	N	type II diabetes mellitus, autoantibody measurement	http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0004866	GCST000478	Genome-wide genotyping array
2009-09-29	19734900	Rung J	2009-09-06	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19734900	Genetic variant near IRS1 is associated with type 2 diabetes, insulin resistance and hyperinsulinemia.	Type 2 diabetes and other traits	679 European ancestry cases, 697 European ancestry controls	5,579 European ancestry cases, 7,096 European ancestry controls	5q14.3	5	90250292	LOC72901, CETN3	LINC01339			101929495			rs12518099-C	rs12518099	0	12518099	intron_variant	0	0.23	7E-7	6.154901959985743		1.16	[1.10-1.22]	Illumina [392365]	N	type II diabetes mellitus, autoantibody measurement	http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0004866	GCST000478	Genome-wide genotyping array
